num	old_strain	sample	IPTG	time	medium
1204	926DthrABCDasdDtdhDlysC pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DtdhDlysC_I_6_M1	I	6	M1
1205	926DthrABCDasdDtdhDlysC pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DtdhDlysC_I_12_M1	I	12	M1
1206	926DthrABCDasdDtdhDlysC pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DtdhDlysC_I_24_M1	I	24	M1
1207	926DthrABCDasdDtdhDmetL pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DtdhDmetL_0_4p5_M1	0	4.5	M1
1208	926DthrABCDasdDtdhDmetL pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DtdhDmetL_0_6_M1	0	6	M1
1209	926DthrABCDasdDtdhDmetL pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DtdhDmetL_0_12_M1	0	12	M1
1210	926DthrABCDasdDtdhDmetL pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DtdhDmetL_0_24_M1	0	24	M1
1211	926DthrABCDasdDtdhDmetL pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DtdhDmetL_I_4p5_M1	I	4.5	M1
1212	926DthrABCDasdDtdhDmetL pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DtdhDmetL_I_6_M1	I	6	M1
1213	926DthrABCDasdDtdhDmetL pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DtdhDmetL_I_12_M1	I	12	M1
1214	926DthrABCDasdDtdhDmetL pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DtdhDmetL_I_24_M1	I	24	M1
1215	926DthrABCDasdDtdhDptsG pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DtdhDptsG_0_4p5_M1	0	4.5	M1
1216	926DthrABCDasdDtdhDptsG pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DtdhDptsG_0_6_M1	0	6	M1
1217	926DthrABCDasdDtdhDptsG pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DtdhDptsG_0_12_M1	0	12	M1
1218	926DthrABCDasdDtdhDptsG pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DtdhDptsG_0_24_M1	0	24	M1
1219	926DthrABCDasdDtdhDptsG pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DtdhDptsG_I_4p5_M1	I	4.5	M1
1220	926DthrABCDasdDtdhDptsG pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DtdhDptsG_I_6_M1	I	6	M1
1221	926DthrABCDasdDtdhDptsG pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DtdhDptsG_I_12_M1	I	12	M1
1222	926DthrABCDasdDtdhDptsG pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DtdhDptsG_I_24_M1	I	24	M1
1223	926DthrABCDasdDrthA pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DrhtA_0_4p5_M1	0	4.5	M1
1224	926DthrABCDasdDrthA pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DrhtA_0_6_M1	0	6	M1
1225	926DthrABCDasdDrthA pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DrhtA_0_12_M1	0	12	M1
1226	926DthrABCDasdDrthA pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DrhtA_0_24_M1	0	24	M1
1227	926DthrABCDasdDrthA pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DrhtA_I_4p5_M1	I	4.5	M1
1228	926DthrABCDasdDrthA pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DrhtA_I_6_M1	I	6	M1
1229	926DthrABCDasdDrthA pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DrhtA_I_12_M1	I	12	M1
1230	926DthrABCDasdDrthA pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DrhtA_I_24_M1	I	24	M1
1231	926dthrABCdasd pfb6.4.3	M_D_TasdA_P_asdD_000_D000_0_4p5_M1	0	4.5	M1
1232	926dthrABCdasd pfb6.4.3	M_D_TasdA_P_asdD_000_D000_0_6_M1	0	6	M1
1233	926dthrABCdasd pfb6.4.3	M_D_TasdA_P_asdD_000_D000_0_12_M1	0	12	M1
1234	926dthrABCdasd pfb6.4.3	M_D_TasdA_P_asdD_000_D000_0_24_M1	0	24	M1
1235	926dthrABCdasd pfb6.4.3	M_D_TasdA_P_asdD_000_D000_I_4p5_M1	I	4.5	M1
1236	926dthrABCdasd pfb6.4.3	M_D_TasdA_P_asdD_000_D000_I_6_M1	I	6	M1
1237	926dthrABCdasd pfb6.4.3	M_D_TasdA_P_asdD_000_D000_I_12_M1	I	12	M1
1238	926dthrABCdasd pfb6.4.3	M_D_TasdA_P_asdD_000_D000_I_24_M1	I	24	M1
1239	926dthrABCdasdddhaM pfb6.4.3	M_D_TasdA_P_asdD_000_DdhaM_0_4p5_M1	0	4.5	M1
1240	926dthrABCdasdddhaM pfb6.4.3	M_D_TasdA_P_asdD_000_DdhaM_0_6_M1	0	6	M1
1241	926dthrABCdasdddhaM pfb6.4.3	M_D_TasdA_P_asdD_000_DdhaM_0_12_M1	0	12	M1
1242	926dthrABCdasdddhaM pfb6.4.3	M_D_TasdA_P_asdD_000_DdhaM_0_24_M1	0	24	M1
1243	926dthrABCdasdddhaM pfb6.4.3	M_D_TasdA_P_asdD_000_DdhaM_I_4p5_M1	I	4.5	M1
1244	926dthrABCdasdddhaM pfb6.4.3	M_D_TasdA_P_asdD_000_DdhaM_I_6_M1	I	6	M1
1245	926dthrABCdasdddhaM pfb6.4.3	M_D_TasdA_P_asdD_000_DdhaM_I_12_M1	I	12	M1
1246	926dthrABCdasdddhaM pfb6.4.3	M_D_TasdA_P_asdD_000_DdhaM_I_24_M1	I	24	M1
1247	926dthrABCdasddlysC pfb6.4.3	M_D_TasdA_P_asdD_000_DlysC_0_4p5_M1	0	4.5	M1
1248	926dthrABCdasddlysC pfb6.4.3	M_D_TasdA_P_asdD_000_DlysC_0_6_M1	0	6	M1
1249	926dthrABCdasddlysC pfb6.4.3	M_D_TasdA_P_asdD_000_DlysC_0_12_M1	0	12	M1
1250	926dthrABCdasddlysC pfb6.4.3	M_D_TasdA_P_asdD_000_DlysC_0_24_M1	0	24	M1
1251	926dthrABCdasddlysC pfb6.4.3	M_D_TasdA_P_asdD_000_DlysC_I_4p5_M1	I	4.5	M1
1252	926dthrABCdasddlysC pfb6.4.3	M_D_TasdA_P_asdD_000_DlysC_I_6_M1	I	6	M1
1253	926dthrABCdasddlysC pfb6.4.3	M_D_TasdA_P_asdD_000_DlysC_I_12_M1	I	12	M1
1254	926dthrABCdasddlysC pfb6.4.3	M_D_TasdA_P_asdD_000_DlysC_I_24_M1	I	24	M1
1255	926dthrABCdasddmetL pfb6.4.3	M_D_TasdA_P_asdD_000_DmetL_0_4p5_M1	0	4.5	M1
1256	926dthrABCdasddmetL pfb6.4.3	M_D_TasdA_P_asdD_000_DmetL_0_6_M1	0	6	M1
1257	926dthrABCdasddmetL pfb6.4.3	M_D_TasdA_P_asdD_000_DmetL_0_12_M1	0	12	M1
1258	926dthrABCdasddmetL pfb6.4.3	M_D_TasdA_P_asdD_000_DmetL_0_24_M1	0	24	M1
1259	926dthrABCdasddmetL pfb6.4.3	M_D_TasdA_P_asdD_000_DmetL_I_4p5_M1	I	4.5	M1
1260	926dthrABCdasddmetL pfb6.4.3	M_D_TasdA_P_asdD_000_DmetL_I_6_M1	I	6	M1
1261	926dthrABCdasddmetL pfb6.4.3	M_D_TasdA_P_asdD_000_DmetL_I_12_M1	I	12	M1
1262	926dthrABCdasddmetL pfb6.4.3	M_D_TasdA_P_asdD_000_DmetL_I_24_M1	I	24	M1
1263	926dthrABCdasddrthA pfb6.4.3	M_D_TasdA_P_asdD_000_DrhtA_0_4p5_M1	0	4.5	M1
1264	926dthrABCdasddrthA pfb6.4.3	M_D_TasdA_P_asdD_000_DrhtA_0_6_M1	0	6	M1
1265	926dthrABCdasddrthA pfb6.4.3	M_D_TasdA_P_asdD_000_DrhtA_0_12_M1	0	12	M1
1266	926dthrABCdasddrthA pfb6.4.3	M_D_TasdA_P_asdD_000_DrhtA_0_24_M1	0	24	M1
1267	926dthrABCdasddrthA pfb6.4.3	M_D_TasdA_P_asdD_000_DrhtA_I_4p5_M1	I	4.5	M1
1268	926dthrABCdasddrthA pfb6.4.3	M_D_TasdA_P_asdD_000_DrhtA_I_6_M1	I	6	M1
1269	926dthrABCdasddrthA pfb6.4.3	M_D_TasdA_P_asdD_000_DrhtA_I_12_M1	I	12	M1
1270	926dthrABCdasddrthA pfb6.4.3	M_D_TasdA_P_asdD_000_DrhtA_I_24_M1	I	24	M1
1271	926dthrABCdasddtdhddapA pfb6.4.3	M_D_TasdA_P_asdD_000_DtdhDdapA_0_4p5_M1	0	4.5	M1
1272	926dthrABCdasddtdhddapA pfb6.4.3	M_D_TasdA_P_asdD_000_DtdhDdapA_0_6_M1	0	6	M1
1273	926dthrABCdasddtdhddapA pfb6.4.3	M_D_TasdA_P_asdD_000_DtdhDdapA_0_12_M1	0	12	M1
1274	926dthrABCdasddtdhddapA pfb6.4.3	M_D_TasdA_P_asdD_000_DtdhDdapA_0_24_M1	0	24	M1
1275	926dthrABCdasddtdhddapA pfb6.4.3	M_D_TasdA_P_asdD_000_DtdhDdapA_I_4p5_M1	I	4.5	M1
1276	926dthrABCdasddtdhddapA pfb6.4.3	M_D_TasdA_P_asdD_000_DtdhDdapA_I_6_M1	I	6	M1
1277	926dthrABCdasddtdhddapA pfb6.4.3	M_D_TasdA_P_asdD_000_DtdhDdapA_I_12_M1	I	12	M1
1278	926dthrABCdasddtdhddapA pfb6.4.3	M_D_TasdA_P_asdD_000_DtdhDdapA_I_24_M1	I	24	M1
1279	926dthrABCdasddtdhdlysA pfb6.4.3	M_D_TasdA_P_asdD_000_DtdhDlysA_0_4p5_M1	0	4.5	M1
1280	926dthrABCdasddtdhdlysA pfb6.4.3	M_D_TasdA_P_asdD_000_DtdhDlysA_0_6_M1	0	6	M1
1281	926dthrABCdasddtdhdlysA pfb6.4.3	M_D_TasdA_P_asdD_000_DtdhDlysA_0_12_M1	0	12	M1
1282	926dthrABCdasddtdhdlysA pfb6.4.3	M_D_TasdA_P_asdD_000_DtdhDlysA_0_24_M1	0	24	M1
1283	926dthrABCdasddtdhdlysA pfb6.4.3	M_D_TasdA_P_asdD_000_DtdhDlysA_I_4p5_M1	I	4.5	M1
1284	926dthrABCdasddtdhdlysA pfb6.4.3	M_D_TasdA_P_asdD_000_DtdhDlysA_I_6_M1	I	6	M1
1285	926dthrABCdasddtdhdlysA pfb6.4.3	M_D_TasdA_P_asdD_000_DtdhDlysA_I_12_M1	I	12	M1
1286	926dthrABCdasddtdhdlysA pfb6.4.3	M_D_TasdA_P_asdD_000_DtdhDlysA_I_24_M1	I	24	M1
1287	926dthrABCdasddtdhdptsG pfb6.4.3	M_D_TasdA_P_asdD_000_DtdhDptsG_0_4p5_M1	0	4.5	M1
1288	926dthrABCdasddtdhdptsG pfb6.4.3	M_D_TasdA_P_asdD_000_DtdhDptsG_0_6_M1	0	6	M1
1289	926dthrABCdasddtdhdptsG pfb6.4.3	M_D_TasdA_P_asdD_000_DtdhDptsG_0_12_M1	0	12	M1
1290	926dthrABCdasddtdhdptsG pfb6.4.3	M_D_TasdA_P_asdD_000_DtdhDptsG_0_24_M1	0	24	M1
1291	926dthrABCdasddtdhdptsG pfb6.4.3	M_D_TasdA_P_asdD_000_DtdhDptsG_I_4p5_M1	I	4.5	M1
1292	926dthrABCdasddtdhdptsG pfb6.4.3	M_D_TasdA_P_asdD_000_DtdhDptsG_I_6_M1	I	6	M1
1293	926dthrABCdasddtdhdptsG pfb6.4.3	M_D_TasdA_P_asdD_000_DtdhDptsG_I_12_M1	I	12	M1
1294	926dthrABCdasddtdhdptsG pfb6.4.3	M_D_TasdA_P_asdD_000_DtdhDptsG_I_24_M1	I	24	M1
1295	926DthrABCDasd pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_D000_0_4p5_M1	0	4.5	M1
1296	926DthrABCDasd pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_D000_0_6_M1	0	6	M1
1297	926DthrABCDasd pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_D000_0_12_M1	0	12	M1
1298	926DthrABCDasd pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_D000_0_24_M1	0	24	M1
1299	926DthrABCDasd pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_D000_I_4p5_M1	I	4.5	M1
1300	926DthrABCDasd pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_D000_I_6_M1	I	6	M1
1301	926DthrABCDasd pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_D000_I_12_M1	I	12	M1
1302	926DthrABCDasd pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_D000_I_24_M1	I	24	M1
1303	926DthrABCDasdDdapA pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DdapA_0_4p5_M1	0	4.5	M1
1304	926DthrABCDasdDdapA pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DdapA_0_6_M1	0	6	M1
1305	926DthrABCDasdDdapA pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DdapA_0_12_M1	0	12	M1
1306	926DthrABCDasdDdapA pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DdapA_0_24_M1	0	24	M1
1307	926DthrABCDasdDdapA pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DdapA_I_4p5_M1	I	4.5	M1
1308	926DthrABCDasdDdapA pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DdapA_I_6_M1	I	6	M1
1309	926DthrABCDasdDdapA pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DdapA_I_12_M1	I	12	M1
1310	926DthrABCDasdDdapA pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DdapA_I_24_M1	I	24	M1
1311	926DthrABCDasdDlysA pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DlysA_0_4p5_M1	0	4.5	M1
1312	926DthrABCDasdDlysA pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DlysA_0_6_M1	0	6	M1
1313	926DthrABCDasdDlysA pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DlysA_0_12_M1	0	12	M1
1314	926DthrABCDasdDlysA pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DlysA_0_24_M1	0	24	M1
1315	926DthrABCDasdDlysA pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DlysA_I_4p5_M1	I	4.5	M1
1316	926DthrABCDasdDlysA pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DlysA_I_6_M1	I	6	M1
1317	926DthrABCDasdDlysA pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DlysA_I_12_M1	I	12	M1
1318	926DthrABCDasdDlysA pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DlysA_I_24_M1	I	24	M1
1319	926DthrABCDasdDlysC pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DlysC_0_4p5_M1	0	4.5	M1
1320	926DthrABCDasdDlysC pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DlysC_0_6_M1	0	6	M1
1321	926DthrABCDasdDlysC pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DlysC_0_12_M1	0	12	M1
1322	926DthrABCDasdDlysC pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DlysC_0_24_M1	0	24	M1
1323	926DthrABCDasdDlysC pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DlysC_I_4p5_M1	I	4.5	M1
1324	926DthrABCDasdDlysC pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DlysC_I_6_M1	I	6	M1
1325	926DthrABCDasdDlysC pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DlysC_I_12_M1	I	12	M1
1326	926DthrABCDasdDlysC pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DlysC_I_24_M1	I	24	M1
1327	926DthrABCDasdDptsG pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DptsG_0_4p5_M1	0	4.5	M1
1328	926DthrABCDasdDptsG pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DptsG_0_6_M1	0	6	M1
1329	926DthrABCDasdDptsG pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DptsG_0_12_M1	0	12	M1
1330	926DthrABCDasdDptsG pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DptsG_0_24_M1	0	24	M1
1331	926DthrABCDasdDptsG pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DptsG_I_4p5_M1	I	4.5	M1
1332	926DthrABCDasdDptsG pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DptsG_I_6_M1	I	6	M1
1333	926DthrABCDasdDptsG pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DptsG_I_12_M1	I	12	M1
1334	926DthrABCDasdDptsG pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DptsG_I_24_M1	I	24	M1
1335	926DthrABCDasdDrhtA pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DrhtA_0_4p5_M1	0	4.5	M1
1336	926DthrABCDasdDrhtA pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DrhtA_0_6_M1	0	6	M1
1337	926DthrABCDasdDrhtA pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DrhtA_0_12_M1	0	12	M1
1338	926DthrABCDasdDrhtA pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DrhtA_0_24_M1	0	24	M1
1339	926DthrABCDasdDrhtA pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DrhtA_I_4p5_M1	I	4.5	M1
1340	926DthrABCDasdDrhtA pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DrhtA_I_6_M1	I	6	M1
1341	926DthrABCDasdDrhtA pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DrhtA_I_12_M1	I	12	M1
1342	926DthrABCDasdDrhtA pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DrhtA_I_24_M1	I	24	M1
1343	926DthrABCDasdDtdh pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_Dtdh_0_4p5_M1	0	4.5	M1
1344	926DthrABCDasdDtdh pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_Dtdh_0_6_M1	0	6	M1
1345	926DthrABCDasdDtdh pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_Dtdh_0_12_M1	0	12	M1
1346	926DthrABCDasdDtdh pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_Dtdh_0_24_M1	0	24	M1
1347	926DthrABCDasdDtdh pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_Dtdh_I_4p5_M1	I	4.5	M1
1348	926DthrABCDasdDtdh pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_Dtdh_I_6_M1	I	6	M1
1349	926DthrABCDasdDtdh pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_Dtdh_I_12_M1	I	12	M1
1350	926DthrABCDasdDtdh pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_Dtdh_I_24_M1	I	24	M1
1351	926DthrABCDasdDtdhDdapA pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DtdhDdapA_0_4p5_M1	0	4.5	M1
1352	926DthrABCDasdDtdhDdapA pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DtdhDdapA_0_6_M1	0	6	M1
1353	926DthrABCDasdDtdhDdapA pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DtdhDdapA_0_12_M1	0	12	M1
1354	926DthrABCDasdDtdhDdapA pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DtdhDdapA_0_24_M1	0	24	M1
1355	926DthrABCDasdDtdhDdapA pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DtdhDdapA_I_4p5_M1	I	4.5	M1
1356	926DthrABCDasdDtdhDdapA pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DtdhDdapA_I_6_M1	I	6	M1
1357	926DthrABCDasdDtdhDdapA pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DtdhDdapA_I_12_M1	I	12	M1
1358	926DthrABCDasdDtdhDdapA pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DtdhDdapA_I_24_M1	I	24	M1
1359	926DthrABCDasdDtdhDlysA pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DtdhDlysA_0_4p5_M1	0	4.5	M1
1360	926DthrABCDasdDtdhDlysA pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DtdhDlysA_0_6_M1	0	6	M1
1361	926DthrABCDasdDtdhDlysA pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DtdhDlysA_0_12_M1	0	12	M1
1362	926DthrABCDasdDtdhDlysA pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DtdhDlysA_0_24_M1	0	24	M1
1363	926DthrABCDasdDtdhDlysA pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DtdhDlysA_I_4p5_M1	I	4.5	M1
1364	926DthrABCDasdDtdhDlysA pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DtdhDlysA_I_6_M1	I	6	M1
1365	926DthrABCDasdDtdhDlysA pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DtdhDlysA_I_12_M1	I	12	M1
1366	926DthrABCDasdDtdhDlysA pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DtdhDlysA_I_24_M1	I	24	M1
1367	926DthrABCDasdDtdhDlysC pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DtdhDlysC_0_4p5_M1	0	4.5	M1
1368	926DthrABCDasdDtdhDlysC pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DtdhDlysC_0_6_M1	0	6	M1
1369	926DthrABCDasdDtdhDlysC pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DtdhDlysC_0_12_M1	0	12	M1
1370	926DthrABCDasdDtdhDlysC pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DtdhDlysC_0_24_M1	0	24	M1
1371	926DthrABCDasdDtdhDlysC pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DtdhDlysC_I_4p5_M1	I	4.5	M1
1372	926DthrABCDasdDtdhDlysC pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DtdhDlysC_I_6_M1	I	6	M1
1373	926DthrABCDasdDtdhDlysC pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DtdhDlysC_I_12_M1	I	12	M1
1374	926DthrABCDasdDtdhDlysC pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DtdhDlysC_I_24_M1	I	24	M1
1375	926DthrABCDasdDtdhDptsG pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DtdhDptsG_0_4p5_M1	0	4.5	M1
1376	926DthrABCDasdDtdhDptsG pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DtdhDptsG_0_6_M1	0	6	M1
1377	926DthrABCDasdDtdhDptsG pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DtdhDptsG_0_12_M1	0	12	M1
1378	926DthrABCDasdDtdhDptsG pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DtdhDptsG_0_24_M1	0	24	M1
1379	926DthrABCDasdDtdhDptsG pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DtdhDptsG_I_4p5_M1	I	4.5	M1
1380	926DthrABCDasdDtdhDptsG pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DtdhDptsG_I_6_M1	I	6	M1
1381	926DthrABCDasdDtdhDptsG pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DtdhDptsG_I_12_M1	I	12	M1
1382	926DthrABCDasdDtdhDptsG pfb6.4.3 +aceBA	M_D_TasdA_P_asdD_aceBA_DtdhDptsG_I_24_M1	I	24	M1
1383	926DthrABCDasd pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_D000_0_4p5_M1	0	4.5	M1
1384	926DthrABCDasd pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_D000_0_6_M1	0	6	M1
1385	926DthrABCDasd pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_D000_0_12_M1	0	12	M1
1386	926DthrABCDasd pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_D000_0_24_M1	0	24	M1
1387	926DthrABCDasd pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_D000_I_4p5_M1	I	4.5	M1
1388	926DthrABCDasd pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_D000_I_6_M1	I	6	M1
1389	926DthrABCDasd pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_D000_I_12_M1	I	12	M1
1390	926DthrABCDasd pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_D000_I_24_M1	I	24	M1
1391	926DthrABCDasdDdapA pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DdapA_0_4p5_M1	0	4.5	M1
1392	926DthrABCDasdDdapA pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DdapA_0_6_M1	0	6	M1
1393	926DthrABCDasdDdapA pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DdapA_0_12_M1	0	12	M1
1394	926DthrABCDasdDdapA pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DdapA_0_24_M1	0	24	M1
1395	926DthrABCDasdDdapA pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DdapA_I_4p5_M1	I	4.5	M1
1396	926DthrABCDasdDdapA pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DdapA_I_6_M1	I	6	M1
1397	926DthrABCDasdDdapA pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DdapA_I_12_M1	I	12	M1
1398	926DthrABCDasdDdapA pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DdapA_I_24_M1	I	24	M1
1399	926DthrABCDasdDlysA pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DlysA_0_4p5_M1	0	4.5	M1
1400	926DthrABCDasdDlysA pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DlysA_0_6_M1	0	6	M1
1401	926DthrABCDasdDlysA pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DlysA_0_12_M1	0	12	M1
1402	926DthrABCDasdDlysA pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DlysA_0_24_M1	0	24	M1
